customer_id,age,subscription_plan,subscription_months,monthly_fee,watch_hours_monthly,movies_watched_monthly,days_since_last_login,devices_used,avg_session_minutes,downloads_monthly,payment_method,payment_failures,customer_complaints,support_tickets,price_increase_exposed,content_satisfaction,recommendation_satisfaction,account_age_months,is_churned
NET18875,28,Basic,2,179,6.0,3,10,2,44,5,UPI,0,0,0,No,8.3,5.9,3,0
NET18876,28,Premium+,19,899,17.0,7,0,3,27,5,Debit Card,0,0,0,No,6.7,6.3,20,0
NET18877,19,Premium,18,669,38.0,24,1,3,38,4,UPI,1,2,2,No,6.5,7.1,23,0
NET18878,36,Premium,3,649,116.3,60,0,4,58,5,Net Banking,1,1,3,No,9.4,7.7,5,0
NET18879,25,Premium,25,669,28.6,15,7,2,65,4,Wallet,1,1,1,No,9.1,8.2,28,0
NET18880,15,Standard,13,379,8.6,5,5,5,67,2,UPI,0,0,0,Yes,6.9,8.5,17,0
NET18881,27,Premium,3,649,27.1,12,1,3,46,5,Net Banking,0,0,0,Yes,5.5,7.5,8,0
NET18882,39,Standard,14,399,58.6,29,5,1,15,4,Credit Card,0,0,1,Yes,7.5,10.0,14,0
NET18883,27,Standard,3,399,11.4,8,13,5,31,10,Credit Card,0,0,0,No,7.5,5.7,3,1
NET18884,46,Standard,4,379,41.1,23,3,4,25,4,UPI,0,0,0,No,7.6,4.6,9,1
NET18885,34,Standard,26,449,14.7,10,7,2,40,9,UPI,0,0,0,Yes,5.9,7.7,29,0
NET18886,34,Standard,37,399,51.4,32,2,2,41,4,Net Banking,1,1,2,Yes,7.8,6.1,37,0
NET18887,29,Standard,4,449,22.3,14,7,4,84,6,Net Banking,0,0,0,Yes,7.9,5.1,9,0
NET18888,30,Basic,36,199,13.3,6,12,2,46,4,Wallet,1,0,0,No,8.7,7.2,37,0
NET18889,28,Standard,3,449,25.1,16,5,3,50,4,Debit Card,0,0,0,Yes,7.8,7.6,5,0
NET18890,28,Premium,1,649,37.9,17,2,5,68,3,Credit Card,1,0,1,No,7.4,7.9,5,0
NET18891,35,Standard,1,399,22.5,15,8,5,65,2,Credit Card,0,0,0,Yes,7.9,8.2,5,0
NET18892,22,Premium,3,649,24.6,14,18,3,18,1,UPI,0,1,2,No,9.1,5.8,4,0
NET18893,21,Basic,6,219,17.3,9,0,1,34,6,UPI,0,0,0,No,4.0,2.8,9,0
NET18894,20,Standard,36,419,9.1,5,4,3,19,6,Credit Card,0,0,0,No,3.3,6.9,38,0
NET18895,49,Basic,3,179,5.8,4,1,4,70,2,Net Banking,0,0,0,Yes,8.3,7.5,3,0
NET18896,35,Basic,6,199,22.8,15,1,3,63,3,Wallet,1,2,2,Yes,7.0,4.7,10,0
NET18897,33,Premium,18,649,34.3,19,6,4,12,4,Net Banking,1,0,1,No,9.1,6.3,22,0
NET18898,21,Premium,5,669,10.4,5,19,4,30,3,UPI,2,0,0,Yes,6.8,6.8,8,0
NET18899,36,Basic,16,199,22.1,11,11,2,24,2,Credit Card,0,0,0,No,5.7,7.6,18,0
NET18900,29,Standard,7,379,9.1,5,1,6,63,2,Net Banking,1,0,1,Yes,7.9,7.2,12,0
NET18901,32,Premium,3,649,30.1,13,0,4,36,5,UPI,2,1,1,Yes,9.6,9.8,3,1
NET18902,22,Basic,18,179,12.8,6,5,5,44,3,UPI,0,0,0,Yes,8.2,7.6,22,0
NET18903,32,Basic,1,199,6.2,2,4,1,32,2,Net Banking,0,1,1,No,5.7,10.0,5,1
NET18904,27,Premium,4,699,7.8,5,3,1,52,3,Wallet,0,0,1,No,7.6,7.5,4,1
NET18905,24,Basic,6,249,10.0,6,3,3,51,1,UPI,0,3,5,No,8.4,8.8,8,0
NET18906,37,Premium+,8,879,49.2,25,5,5,15,1,UPI,1,0,0,No,7.3,7.7,10,0
NET18907,17,Premium,15,669,43.6,28,3,1,67,5,Net Banking,1,1,2,No,9.3,9.3,17,0
NET18908,36,Standard,8,419,50.3,31,1,4,22,3,UPI,0,0,0,No,6.1,9.5,12,0
NET18909,37,Standard,12,399,24.2,13,1,2,59,5,Credit Card,0,0,0,No,8.0,10.0,17,0
NET18910,23,Standard,12,449,29.3,16,0,1,37,3,Wallet,0,0,1,No,8.4,5.8,13,0
NET18911,23,Basic,6,249,23.1,15,0,2,35,4,Debit Card,1,0,2,No,5.3,4.4,10,0
NET18912,28,Premium+,38,879,15.8,7,12,4,59,3,Net Banking,0,1,1,Yes,5.6,5.6,41,0
NET18913,33,Premium,43,629,27.5,14,0,2,54,3,Debit Card,1,0,1,Yes,7.1,8.7,46,0
NET18914,29,Basic,12,219,20.2,10,0,3,58,5,Wallet,0,0,0,Yes,5.5,6.2,17,0
NET18915,34,Standard,1,419,17.8,8,10,2,36,5,UPI,0,0,0,No,6.9,7.7,5,0
NET18916,46,Basic,9,219,26.0,18,18,5,21,1,UPI,1,0,0,Yes,1.3,3.2,13,0
NET18917,26,Basic,2,199,23.5,13,1,3,68,3,UPI,0,1,3,No,6.1,4.5,2,0
NET18918,15,Premium,9,699,20.2,14,8,2,55,4,Credit Card,0,1,1,No,8.3,3.4,11,0
NET18919,38,Premium,2,699,23.7,17,1,2,64,3,UPI,0,0,0,Yes,5.9,10.0,7,1
NET18920,46,Standard,17,379,12.3,6,6,3,67,1,UPI,1,0,0,No,8.9,5.2,17,0
NET18921,34,Basic,1,249,15.0,7,6,2,41,2,UPI,1,0,1,No,6.1,8.2,6,1
NET18922,21,Premium,42,629,31.5,23,3,5,83,1,UPI,0,0,1,Yes,6.5,7.9,45,0
NET18923,29,Basic,3,199,17.8,8,12,1,44,4,UPI,0,1,1,Yes,8.2,6.8,6,0
NET18924,20,Premium,15,669,46.4,29,0,2,35,5,Debit Card,0,0,1,No,9.0,8.0,16,0
NET18925,36,Standard,34,399,4.8,2,3,6,50,3,Debit Card,0,0,1,No,6.9,7.3,36,0
NET18926,18,Premium,3,669,23.8,12,5,1,5,3,Debit Card,0,1,2,No,9.0,8.7,5,0
NET18927,28,Premium,38,669,14.7,7,8,4,30,4,Credit Card,0,1,1,No,6.3,8.4,43,0
NET18928,21,Premium,6,629,27.7,15,0,4,29,5,Credit Card,0,0,2,No,7.0,7.4,9,0
NET18929,32,Premium+,45,919,29.7,21,4,1,44,5,Wallet,1,0,0,Yes,4.5,6.3,45,0
NET18930,27,Premium+,49,899,57.6,41,3,3,72,6,Net Banking,0,0,0,No,4.4,7.0,53,0
NET18931,32,Premium,2,649,27.1,18,3,4,66,3,UPI,0,0,0,No,8.4,7.4,4,0
NET18932,31,Premium+,24,879,24.9,11,2,4,72,3,UPI,0,1,1,No,9.3,5.1,28,0
NET18933,22,Premium,3,669,13.4,8,34,4,55,7,UPI,1,0,0,No,6.3,3.7,6,1
NET18934,36,Premium,3,669,35.8,24,1,4,52,4,Credit Card,0,0,0,Yes,7.4,7.4,4,0
NET18935,30,Basic,1,249,18.8,8,8,3,43,4,UPI,0,1,2,No,8.4,7.5,4,0
NET18936,22,Basic,2,179,16.1,12,2,3,58,3,Credit Card,0,0,0,No,2.7,5.1,6,1
NET18937,51,Premium,14,629,15.9,7,6,4,50,3,Credit Card,0,2,2,No,6.5,5.9,17,0
NET18938,35,Standard,8,399,11.1,5,26,5,29,4,UPI,3,0,0,No,10.0,5.4,10,0
NET18939,29,Premium,21,649,8.6,4,3,3,40,4,UPI,1,1,1,Yes,5.4,8.2,26,1
NET18940,43,Standard,5,399,46.7,21,10,2,36,1,Credit Card,0,2,2,No,8.8,6.8,10,0
NET18941,47,Standard,48,399,36.5,22,0,3,26,7,Credit Card,0,1,1,Yes,7.6,7.4,52,0
NET18942,29,Premium,1,649,15.4,11,4,2,48,2,UPI,0,1,1,No,7.9,7.0,5,0
NET18943,34,Premium+,1,899,13.0,8,2,6,64,1,Debit Card,0,1,1,Yes,3.9,6.8,2,0
NET18944,22,Basic,16,199,21.1,15,7,2,66,1,UPI,0,0,0,No,6.8,8.5,18,0
NET18945,29,Premium,30,629,34.3,19,0,3,49,2,Credit Card,0,0,0,No,10.0,6.4,30,0
NET18946,29,Premium,22,649,57.2,26,3,2,42,4,UPI,0,1,1,Yes,6.9,6.1,23,0
NET18947,32,Standard,9,419,28.4,16,4,3,33,7,UPI,0,1,1,No,9.7,5.2,11,0
NET18948,33,Standard,4,449,15.8,9,11,4,31,4,UPI,0,0,0,No,9.8,7.1,9,0
NET18949,36,Basic,1,249,9.9,4,2,4,49,2,Wallet,1,1,1,No,6.6,6.3,1,0
NET18950,33,Basic,9,179,7.2,3,2,3,42,11,Net Banking,1,0,0,No,6.5,8.8,14,0
NET18951,20,Standard,9,449,22.3,10,2,1,41,4,Wallet,1,0,0,No,9.2,4.6,13,1
NET18952,22,Basic,5,249,5.8,2,3,5,66,3,Credit Card,0,1,1,No,7.5,7.4,10,1
NET18953,26,Basic,12,249,28.3,13,1,3,50,9,UPI,0,0,0,No,9.5,9.7,13,0
NET18954,28,Premium,18,669,69.3,36,0,2,74,4,Credit Card,0,3,3,No,8.4,6.3,22,0
NET18955,40,Standard,16,449,28.8,16,27,3,63,2,Credit Card,0,0,0,No,8.5,5.9,20,0
NET18956,20,Premium,4,649,46.3,29,8,2,29,3,Wallet,0,0,0,No,7.2,4.9,8,0
NET18957,27,Basic,12,179,10.2,4,25,2,14,3,UPI,1,0,0,No,7.3,6.8,14,1
NET18958,39,Premium,2,629,28.4,15,6,4,56,3,UPI,0,1,1,No,6.0,8.8,2,0
NET18959,28,Premium,1,629,23.1,10,12,1,57,6,Credit Card,0,0,1,No,7.7,6.8,3,0
NET18960,35,Standard,21,419,36.1,16,3,2,40,1,Debit Card,1,0,1,Yes,6.6,6.6,25,0
NET18961,29,Premium+,16,919,11.5,7,2,3,57,5,Net Banking,0,0,0,Yes,4.7,6.4,17,0
NET18962,33,Premium,20,699,23.5,11,30,3,6,4,Credit Card,0,1,1,Yes,5.6,6.9,25,1
NET18963,28,Premium,2,649,22.5,12,1,3,5,7,Net Banking,0,0,0,No,8.9,6.7,6,0
NET18964,37,Premium,34,699,16.0,8,1,3,19,4,UPI,0,0,0,No,7.6,6.5,34,0
NET18965,17,Basic,1,179,1.7,0,6,5,73,5,Debit Card,1,0,0,No,6.1,6.6,3,0
NET18966,27,Standard,28,399,39.1,17,1,3,55,4,Credit Card,0,2,2,No,7.6,10.0,28,0
NET18967,33,Basic,6,179,7.5,4,3,2,46,4,UPI,0,0,0,No,9.7,9.0,8,0
NET18968,35,Basic,1,199,13.7,9,16,4,55,5,Credit Card,1,0,0,No,8.5,6.7,6,0
NET18969,44,Basic,4,199,16.8,8,1,2,16,3,Debit Card,0,0,0,Yes,5.4,6.5,4,0
NET18970,27,Premium,2,669,57.9,29,4,3,43,6,Net Banking,0,0,0,No,7.9,8.0,2,0
NET18971,44,Basic,9,219,8.9,6,8,3,43,3,Debit Card,2,0,0,No,7.0,7.4,11,0
NET18972,25,Premium+,41,879,9.9,5,0,4,57,1,Debit Card,1,1,2,No,6.2,6.9,43,0
NET18973,42,Standard,5,379,3.6,1,0,1,73,7,UPI,1,1,1,No,4.3,8.0,7,1
NET18974,38,Basic,13,199,23.6,14,8,3,46,4,UPI,0,0,1,Yes,8.0,6.4,16,0
NET18975,22,Standard,31,449,10.0,4,15,4,36,6,Credit Card,0,0,1,No,8.2,5.5,36,0
NET18976,33,Basic,13,199,6.5,3,5,2,24,3,Credit Card,0,0,1,No,7.2,8.8,13,0
NET18977,30,Premium+,6,899,6.3,3,0,6,44,5,Credit Card,0,0,0,Yes,7.5,6.5,9,0
NET18978,36,Premium,65,649,87.2,49,0,4,73,2,Net Banking,1,0,1,Yes,8.7,6.6,68,0
NET18979,28,Basic,2,179,11.0,6,7,3,51,4,UPI,0,1,3,Yes,8.0,4.4,6,0
NET18980,28,Premium+,10,879,46.0,25,5,4,38,5,Debit Card,0,0,0,No,2.7,6.5,13,0
NET18981,43,Premium,22,699,23.1,13,1,4,25,3,Credit Card,1,0,0,Yes,10.0,8.5,25,0
NET18982,30,Basic,1,249,11.2,8,0,3,83,4,UPI,0,0,0,No,7.2,7.0,3,0
NET18983,38,Premium,16,629,51.3,25,13,5,34,7,UPI,0,0,0,Yes,7.1,5.1,18,0
NET18984,28,Premium,4,669,9.8,4,1,4,54,8,UPI,0,0,0,No,7.9,5.8,5,1
NET18985,45,Basic,2,249,21.5,12,32,1,81,8,UPI,1,0,0,Yes,6.3,8.1,7,0
NET18986,24,Premium,4,649,52.2,38,0,5,45,3,Credit Card,0,0,0,No,7.2,6.3,4,0
NET18987,25,Basic,47,179,7.1,4,0,3,34,10,Credit Card,0,0,1,Yes,9.2,6.6,52,0
NET18988,44,Standard,31,399,14.3,10,6,3,39,3,Debit Card,0,0,0,No,7.2,9.4,34,0
NET18989,26,Basic,3,199,10.7,4,1,2,75,4,UPI,0,1,1,No,4.6,8.2,6,0
NET18990,45,Premium+,1,919,101.0,70,6,1,7,1,Wallet,1,1,1,No,6.1,5.9,1,0
NET18991,39,Premium,6,629,18.9,13,1,2,67,4,UPI,0,0,0,Yes,5.8,4.7,11,0
NET18992,29,Basic,12,199,17.6,9,5,2,38,2,Debit Card,0,1,1,Yes,6.7,8.2,14,0
NET18993,15,Standard,28,419,6.4,4,3,3,74,3,Wallet,2,1,1,No,9.7,3.5,30,0
NET18994,30,Basic,47,199,3.8,2,0,1,37,6,UPI,0,0,1,No,8.2,8.0,47,0
NET18995,31,Premium,19,649,25.4,12,7,3,33,6,UPI,0,0,0,Yes,6.3,9.0,19,0
NET18996,41,Basic,12,199,15.6,10,9,2,36,4,Credit Card,0,0,0,No,5.9,5.2,14,0
NET18997,45,Premium,2,649,22.1,10,10,4,46,2,Wallet,0,0,1,Yes,4.1,9.0,2,1
NET18998,24,Premium+,1,949,17.6,9,4,3,18,0,UPI,0,1,1,No,5.9,7.3,6,1
NET18999,38,Premium,12,649,43.4,30,22,2,62,4,UPI,1,0,2,No,6.6,9.5,14,0
NET19000,37,Basic,10,199,14.0,7,9,3,50,4,UPI,0,1,1,No,10.0,8.5,10,0
NET19001,40,Standard,26,419,48.0,35,3,3,20,3,Credit Card,1,0,1,No,6.4,7.3,28,0
NET19002,35,Standard,5,419,37.8,23,0,3,5,4,UPI,0,0,1,No,5.6,7.0,6,0
NET19003,15,Premium,1,629,36.6,27,1,2,40,5,Debit Card,0,0,2,Yes,4.1,7.1,3,1
NET19004,29,Premium,7,629,39.6,23,8,3,28,4,Credit Card,0,0,0,Yes,6.2,8.6,9,0
NET19005,20,Standard,48,399,42.3,20,12,3,20,3,Credit Card,0,1,2,Yes,5.5,9.1,51,0
NET19006,29,Standard,22,449,7.2,3,6,4,28,4,UPI,0,1,1,Yes,6.5,10.0,27,0
NET19007,39,Premium,1,629,24.4,16,2,1,62,1,UPI,1,1,1,No,6.3,4.3,3,0
NET19008,33,Basic,29,199,22.2,15,2,4,17,5,Wallet,0,1,1,No,6.0,6.3,29,0
NET19009,41,Standard,8,419,24.6,12,2,5,54,6,Credit Card,0,1,2,No,8.5,7.4,12,1
NET19010,34,Premium,6,629,48.7,25,4,4,42,2,Net Banking,0,0,1,No,8.4,8.3,6,0
NET19011,19,Basic,5,179,16.8,11,7,4,37,4,UPI,0,1,2,No,10.0,5.5,8,0
NET19012,15,Premium,12,649,34.1,17,1,3,52,6,UPI,0,1,1,No,8.1,9.2,12,0
NET19013,32,Premium,10,649,11.7,5,0,4,34,1,UPI,2,0,0,No,6.3,5.3,11,1
NET19014,29,Premium,14,649,17.3,8,0,3,42,3,Net Banking,0,1,2,Yes,9.0,6.1,18,0
NET19015,22,Basic,11,199,13.9,8,6,1,49,3,UPI,0,0,1,No,4.3,6.7,15,0
NET19016,15,Basic,2,249,20.3,9,11,3,44,3,UPI,2,0,0,No,10.0,4.7,7,1
NET19017,24,Standard,4,379,8.8,5,3,3,45,5,Credit Card,0,0,0,No,3.5,6.9,7,1
NET19018,29,Basic,25,199,26.4,14,2,2,63,6,Net Banking,0,2,2,No,4.8,10.0,30,0
NET19019,36,Premium+,15,899,54.8,27,0,3,15,6,Credit Card,0,0,1,No,4.5,5.4,19,0
NET19020,32,Premium,8,629,18.2,9,0,3,38,1,UPI,0,0,1,No,8.0,8.4,10,0
NET19021,45,Standard,2,399,20.5,12,8,1,57,1,Credit Card,0,0,0,No,10.0,6.7,5,0
NET19022,21,Premium+,1,949,35.4,19,0,5,85,5,Wallet,1,2,2,No,10.0,6.7,6,0
NET19023,38,Premium,5,699,77.7,41,3,5,47,4,Debit Card,0,0,0,No,7.3,10.0,6,0
NET19024,31,Standard,1,449,15.9,10,9,3,42,1,UPI,1,0,0,Yes,8.3,8.1,5,0
NET19025,37,Standard,9,449,11.3,8,10,3,22,4,Wallet,0,0,0,No,8.2,6.0,13,0
NET19026,27,Basic,24,199,11.9,8,6,1,28,3,Debit Card,1,0,1,No,5.7,8.6,27,0
NET19027,40,Premium+,4,949,15.2,11,0,3,50,3,UPI,0,0,0,No,9.4,7.9,8,0
NET19028,33,Standard,26,419,26.8,17,3,2,63,4,Net Banking,0,0,0,No,7.2,6.7,30,0
NET19029,24,Premium,17,699,37.4,23,1,1,51,1,UPI,0,0,0,No,4.6,5.7,18,0
NET19030,30,Standard,1,399,14.5,6,2,1,73,1,UPI,1,0,1,Yes,5.7,7.3,2,0
NET19031,28,Premium,14,629,17.1,12,4,2,11,7,UPI,0,1,1,No,8.5,6.9,17,0
NET19032,35,Basic,2,199,12.6,8,7,3,78,4,Credit Card,1,0,0,Yes,8.2,5.8,6,0
NET19033,20,Premium+,14,879,10.2,5,1,2,69,2,Credit Card,0,1,1,No,7.2,4.1,19,0
NET19034,30,Premium+,2,899,56.3,32,2,3,7,3,Credit Card,0,0,1,Yes,5.4,9.1,2,0
NET19035,34,Standard,6,379,11.3,5,1,2,51,3,Credit Card,0,0,1,Yes,6.7,6.4,9,0
NET19036,31,Premium,11,669,19.9,10,24,2,39,3,Net Banking,0,1,2,Yes,5.5,6.1,16,1
NET19037,43,Premium,1,699,31.3,20,15,4,21,4,UPI,0,1,2,Yes,7.7,8.0,2,0
NET19038,37,Premium+,2,899,6.2,3,6,5,44,6,Credit Card,0,0,1,No,8.4,6.2,2,0
NET19039,30,Standard,5,379,23.0,15,10,3,54,6,UPI,0,0,0,No,6.1,8.4,10,0
NET19040,32,Standard,8,399,20.1,10,7,1,71,10,UPI,0,1,2,No,4.4,3.9,13,0
NET19041,33,Premium,27,699,36.1,27,11,6,22,7,Wallet,0,0,1,No,4.7,7.3,31,0
NET19042,34,Premium,2,649,34.0,22,16,2,27,2,UPI,0,0,0,No,8.3,6.0,5,0
NET19043,15,Standard,5,449,50.7,36,15,2,86,3,Debit Card,0,0,1,Yes,5.4,10.0,8,0
NET19044,28,Premium,9,649,17.3,10,5,1,74,6,UPI,0,0,0,No,9.1,7.6,10,0
NET19045,17,Basic,4,199,15.2,8,20,2,62,3,UPI,1,1,1,No,5.6,9.1,6,0
NET19046,42,Premium,13,649,50.1,32,3,3,33,3,UPI,0,0,0,No,4.1,3.5,15,0
NET19047,30,Basic,4,199,18.7,8,1,4,65,2,Net Banking,0,1,1,Yes,8.1,10.0,6,0
NET19048,29,Standard,20,399,8.3,4,1,2,53,4,UPI,0,0,0,Yes,9.7,9.2,23,0
NET19049,39,Standard,9,399,37.0,20,3,1,12,2,Net Banking,0,0,0,No,5.7,5.9,10,0
NET19050,34,Standard,1,399,35.0,20,1,3,30,3,UPI,0,0,0,No,5.1,10.0,2,0
NET19051,20,Standard,13,379,34.9,16,0,5,48,1,UPI,2,1,1,Yes,8.7,8.0,15,0
NET19052,30,Standard,11,399,14.0,8,3,4,30,3,UPI,0,0,0,No,5.1,4.6,11,0
NET19053,27,Standard,5,399,5.2,2,5,2,54,4,UPI,0,0,0,No,9.3,4.1,7,0
NET19054,15,Basic,1,249,15.0,7,20,3,32,3,UPI,0,1,2,No,8.1,5.3,4,0
NET19055,24,Premium,3,699,14.3,10,5,2,54,4,UPI,0,1,1,No,5.9,4.4,3,0
NET19056,29,Standard,7,449,17.6,8,8,5,25,3,Credit Card,1,0,0,Yes,6.0,9.2,8,0
NET19057,29,Standard,3,399,38.7,26,6,3,22,4,Credit Card,2,1,1,No,4.7,8.8,7,0
NET19058,17,Premium,12,699,38.2,28,2,5,42,4,Credit Card,0,0,0,No,9.4,7.2,17,0
NET19059,41,Premium+,17,879,64.1,42,0,6,47,8,Wallet,0,0,1,No,9.2,5.7,17,0
NET19060,30,Premium,27,649,36.3,26,1,4,26,5,Wallet,0,0,0,No,5.8,6.9,28,0
NET19061,31,Basic,14,249,5.1,2,12,4,77,8,UPI,0,0,0,No,8.8,7.2,14,0
NET19062,34,Premium,16,699,58.3,34,1,5,33,5,Wallet,0,1,1,No,6.6,6.9,18,0
NET19063,23,Premium+,13,879,23.2,13,0,3,54,6,Debit Card,1,0,0,Yes,5.0,5.6,13,0
NET19064,35,Standard,59,419,12.1,6,11,3,44,3,Wallet,1,0,0,Yes,7.0,6.5,59,0
NET19065,27,Premium+,4,919,25.2,14,4,4,51,2,UPI,2,1,1,Yes,8.1,8.0,4,1
NET19066,22,Standard,4,379,16.4,7,6,2,9,6,Credit Card,0,1,1,Yes,7.1,7.0,7,0
NET19067,36,Standard,1,449,28.2,15,10,1,63,10,Credit Card,1,0,0,No,7.1,8.8,6,0
NET19068,44,Standard,9,399,23.8,13,2,4,67,4,UPI,0,0,0,Yes,3.5,6.0,12,0
NET19069,37,Premium,1,699,12.1,7,8,3,49,3,UPI,0,1,1,No,8.2,7.2,6,1
NET19070,39,Basic,4,179,8.1,4,5,1,60,4,Net Banking,0,0,1,No,5.7,7.7,6,1
NET19071,26,Basic,9,179,20.9,9,0,1,54,6,Debit Card,0,0,0,Yes,4.3,7.3,13,0
NET19072,16,Basic,44,199,9.2,7,7,5,49,5,Wallet,0,0,0,No,7.8,7.1,47,0
NET19073,44,Standard,46,379,27.4,19,2,3,21,2,Credit Card,0,1,1,No,7.2,8.6,50,0
NET19074,49,Standard,19,399,10.1,6,1,3,27,3,Credit Card,0,0,2,No,5.6,8.0,22,0
NET19075,44,Standard,6,379,15.1,7,19,3,40,3,Credit Card,1,0,0,Yes,6.6,3.7,7,0
NET19076,27,Standard,28,399,15.2,7,8,5,37,6,UPI,0,0,0,No,7.4,4.9,29,0
NET19077,20,Premium+,29,899,20.4,15,0,1,51,4,Debit Card,1,0,0,No,6.2,7.5,29,0
NET19078,21,Standard,33,449,32.9,23,8,1,52,7,UPI,0,1,1,Yes,4.6,7.7,37,0
NET19079,15,Standard,14,399,12.0,5,11,3,54,2,Debit Card,1,0,0,Yes,9.1,1.0,14,0
NET19080,30,Basic,3,219,33.8,21,2,2,54,5,Net Banking,0,0,0,Yes,5.8,7.1,8,0
NET19081,45,Standard,1,379,24.2,14,2,1,71,2,UPI,1,0,1,Yes,7.1,9.2,1,0
NET19082,29,Basic,34,199,21.7,16,3,5,58,2,UPI,0,0,0,No,8.8,3.2,37,0
NET19083,33,Standard,1,379,5.7,3,3,2,72,3,UPI,0,0,2,No,7.4,10.0,4,0
NET19084,43,Premium,4,699,10.3,4,2,2,35,5,Wallet,0,1,1,No,4.7,10.0,4,0
NET19085,27,Basic,9,249,11.2,6,4,4,28,8,Credit Card,0,1,1,No,7.6,7.5,14,0
NET19086,49,Standard,1,399,14.6,6,21,2,30,5,UPI,0,0,0,No,4.3,4.3,4,1
NET19087,48,Basic,33,249,12.4,7,0,1,12,6,Credit Card,0,1,2,No,9.0,4.5,38,0
NET19088,29,Premium,4,699,35.5,18,24,2,25,4,Wallet,0,0,1,Yes,6.7,7.9,5,0
NET19089,25,Premium,1,629,21.0,13,11,1,50,3,Credit Card,0,0,0,Yes,9.4,7.7,2,0
NET19090,37,Basic,70,219,39.5,22,9,3,34,4,UPI,0,0,0,No,9.2,7.2,74,0
NET19091,27,Standard,5,419,13.3,6,3,2,45,9,Credit Card,0,1,1,No,8.5,10.0,6,0
NET19092,20,Premium+,29,899,40.4,19,0,5,51,2,UPI,0,1,2,No,8.1,5.2,34,0
NET19093,42,Standard,8,449,15.9,11,5,3,13,6,UPI,1,0,0,Yes,7.5,6.6,8,0
NET19094,41,Standard,15,449,20.8,9,13,1,31,3,Net Banking,2,1,1,No,8.5,9.0,17,0
NET19095,32,Standard,3,419,23.4,13,3,4,81,4,Credit Card,1,0,0,No,7.2,10.0,6,0
NET19096,19,Standard,9,399,17.2,11,0,6,55,4,UPI,0,1,1,No,8.2,6.5,9,0
NET19097,19,Premium+,4,949,59.1,28,0,5,84,6,UPI,1,0,1,Yes,10.0,7.7,7,0
NET19098,31,Premium+,42,899,44.1,23,0,5,32,3,UPI,0,0,1,No,6.1,9.9,46,0
NET19099,26,Premium,1,629,23.7,13,5,3,24,5,Net Banking,0,1,1,Yes,5.3,7.8,1,1
NET19100,27,Standard,4,449,8.0,3,28,3,26,9,Debit Card,1,0,0,Yes,10.0,6.2,4,1
NET19101,40,Standard,31,449,27.7,18,7,2,5,3,UPI,0,0,0,Yes,9.3,7.1,31,0
NET19102,37,Standard,9,449,8.4,4,1,4,41,3,Wallet,1,1,1,No,6.7,9.1,13,0
NET19103,43,Premium+,12,919,48.9,22,11,4,24,7,Net Banking,1,0,1,Yes,9.1,5.6,12,0
NET19104,22,Premium,14,669,36.1,19,6,4,54,3,Credit Card,0,1,2,No,7.2,6.4,17,0
NET19105,27,Standard,1,449,29.9,16,2,2,36,4,UPI,1,0,0,No,4.8,8.4,3,1
NET19106,37,Basic,1,249,10.1,7,4,5,34,3,UPI,0,0,0,Yes,6.7,7.3,1,0
NET19107,35,Standard,38,379,3.0,2,3,1,24,3,Debit Card,1,0,0,No,5.3,6.5,42,0
NET19108,44,Premium+,4,879,52.5,28,12,4,33,7,UPI,0,0,0,No,4.0,7.7,8,0
NET19109,34,Standard,6,399,16.2,8,18,2,10,2,UPI,0,1,1,No,6.8,8.5,6,1
NET19110,47,Basic,16,199,6.7,3,0,2,50,4,Net Banking,0,0,0,No,7.0,6.0,20,0
NET19111,35,Basic,3,219,21.7,10,0,5,35,3,Debit Card,0,1,1,No,6.6,8.0,4,0
NET19112,40,Standard,18,399,20.4,12,0,1,46,5,UPI,1,1,1,No,7.9,6.0,23,0
NET19113,28,Premium+,8,879,58.4,30,2,3,40,6,Debit Card,1,0,0,No,7.1,2.7,12,0
NET19114,31,Premium+,27,899,39.9,23,21,3,66,3,Wallet,0,0,0,Yes,5.8,7.5,29,1
NET19115,39,Premium+,4,879,47.5,27,26,1,46,2,Net Banking,0,0,0,Yes,5.7,5.9,5,1
NET19116,45,Premium,3,629,23.7,11,5,4,28,2,UPI,0,0,0,No,5.3,6.9,6,0
NET19117,37,Standard,24,399,23.4,11,3,3,18,3,Wallet,0,1,2,Yes,6.6,6.5,25,0
NET19118,30,Standard,5,379,35.3,16,2,2,28,2,UPI,1,0,0,No,5.9,9.1,7,0
NET19119,43,Standard,7,399,5.4,2,0,1,30,3,Net Banking,1,1,1,No,7.4,9.5,12,0
NET19120,15,Premium,22,649,67.6,34,0,2,5,5,UPI,0,1,1,Yes,6.2,4.2,23,1
NET19121,18,Standard,14,379,15.6,9,0,2,51,2,UPI,1,1,1,No,8.9,9.0,14,0
NET19122,37,Premium,8,629,30.3,21,0,3,63,5,Wallet,0,0,0,No,7.5,6.3,12,0
NET19123,31,Basic,4,199,9.0,4,13,6,51,2,Debit Card,0,1,1,No,7.3,6.8,4,0
NET19124,36,Standard,20,379,24.9,14,0,4,14,3,Credit Card,0,0,0,Yes,6.1,9.6,20,0
NET19125,31,Premium,2,629,62.1,33,2,3,33,5,Credit Card,0,1,1,Yes,8.3,7.4,2,0
NET19126,36,Premium+,36,879,51.3,33,15,3,76,1,Credit Card,0,0,0,No,5.9,6.2,37,0
